burial,n_pep_contacted,chain_balance,n_hbond,F_cdr12,F_cdr3a
1765.7749143091496,5,0.4444444444444444,4,-0.1276757992043894,0.5771119003288046
1790.2719982466588,8,0.45,5,-0.1295410476245329,-0.999416615722256
2050.676074895898,8,0.5,4,-0.3855674942405622,-0.999416615722256
1975.8202911637056,8,0.4782608695652174,5,-0.3325596941269263,-1.0918297614173058
2104.7189706609643,8,0.5,5,0.2936767811503921,-0.999416615722256
1999.4033224355296,8,0.4782608695652174,5,-0.3325596941269263,-1.0918297614173058
1811.8455914591032,7,0.4583333333333333,2,-1.5316045126828737,-0.9206691314704958
1779.7676308200244,6,0.4583333333333333,2,-0.0310213548346049,0.5238389668815192
1946.7546906229763,6,0.3636363636363636,3,-0.0853381246651965,-0.2142631438087765
1611.4559373244483,4,0.0714285714285714,1,0.0,0.0
1774.5739498450966,5,0.3157894736842105,2,0.0,-0.573572948456321
1818.6783669850704,5,0.1724137931034483,4,-0.4032468941014547,-0.973970571346444
